gender,age,bodyweight,beginner,novice,intermediate,advanced,elite
male,38,90,25,33,44,55,68
male,38,95,27,35,46,58,71
male,38,100,28,37,48,60,73
male,38,105,30,39,50,63,76
male,38,110,31,41,52,65,78
male,38,115,33,42,54,67,81
male,38,120,34,44,56,69,83
male,38,125,36,46,58,71,85
male,38,130,37,47,60,73,87
male,38,135,39,49,61,75,89
male,38,140,40,51,63,77,91
male,38,145,41,52,65,79,93
male,38,150,43,54,66,81,95
male,43,40,6,11,17,24,33
male,43,45,8,13,20,28,37
male,43,50,10,16,23,31,41
male,43,55,12,18,26,35,44
male,43,60,14,20,28,38,48
male,43,65,16,22,31,41,51
male,43,70,17,25,33,43,54
male,43,75,19,27,36,46,57
male,43,80,21,29,38,49,60
male,43,85,23,31,40,51,63
male,43,90,24,32,42,54,66
male,43,95,26,34,45,56,68
male,43,100,27,36,47,58,71
male,43,105,29,38,49,61,73
male,43,110,30,40,50,63,76
male,43,115,32,41,52,65,78
male,43,120,33,43,54,67,80
male,43,125,35,44,56,69,82
male,43,130,36,46,58,71,85
male,43,135,37,48,59,73,87
male,43,140,39,49,61,75,89
male,43,145,40,50,63,76,91
male,43,150,41,52,64,78,93
male,48,40,6,10,16,23,31
male,48,45,8,13,19,26,35
male,48,50,9,15,21,29,38
male,48,55,11,17,24,32,42
male,48,60,13,19,27,35,45
male,48,65,15,21,29,38,48
male,48,70,16,23,31,41,51
male,48,75,18,25,34,43,54
male,48,80,20,27,36,46,57
male,48,85,21,29,38,48,59
male,48,90,23,30,40,51,62
male,48,95,24,32,42,53,64
male,48,100,26,34,44,55,67
male,48,105,27,36,46,57,69
male,48,110,28,37,47,59,71
male,48,115,30,39,49,61,73
male,48,120,31,40,51,63,75
male,48,125,33,42,53,65,78
male,48,130,34,43,54,67,80
male,48,135,35,45,56,68,81
male,48,140,36,46,57,70,83
male,48,145,38,47,59,72,85
male,48,150,39,49,60,73,87
male,53,40,6,9,15,21,29
male,53,45,7,12,17,24,32
male,53,50,9,14,20,27,35
male,53,55,10,16,22,30,39
male,53,60,12,18,25,33,42
male,53,65,14,20,27,35,45
male,53,70,15,21,29,38,47
male,53,75,17,23,31,40,50
male,53,80,18,25,33,43,53
male,53,85,20,27,35,45,55
male,53,90,21,28,37,47,57
male,53,95,22,30,39,49,60
male,53,100,24,31,41,51,62
male,53,105,25,33,42,53,64
male,53,110,26,34,44,55,66
male,53,115,28,36,46,57,68
male,53,120,29,37,47,58,70
male,53,125,30,39,49,60,72
male,53,130,31,40,50,62,74
male,53,135,33,41,52,63,76
male,53,140,34,43,53,65,77
male,53,145,35,44,55,67,79
male,53,150,36,45,56,68,81
male,58,40,5,9,14,19,26
male,58,45,7,11,16,22,29
male,58,50,8,13,18,25,32
male,58,55,10,14,20,28,35
male,58,60,11,16,23,30,38
male,58,65,12,18,25,32,41
male,58,70,14,20,27,35,43
male,58,75,15,21,29,37,46
male,58,80,17,23,30,39,48
male,58,85,18,24,32,41,50
male,58,90,19,26,34,43,53
male,58,95,21,27,36,45,55
male,58,100,22,29,37,47,57
male,58,105,23,30,39,48,59
male,58,110,24,32,40,50,61
male,58,115,25,33,42,52,62
male,58,120,27,34,43,53,64
male,58,125,28,35,45,55,66
male,58,130,29,37,46,57,68
male,58,135,30,38,48,58,69
male,58,140,31,39,49,60,71
male,58,145,32,40,50,61,72
male,58,150,33,41,51,62,74
male,63,40,5,8,12,18,24
male,63,45,6,10,14,20,27
male,63,50,7,11,17,23,30
male,63,55,9,13,19,25,32
male,63,60,10,15,21,27,35
male,63,65,11,16,22,29,37
male,63,70,13,18,24,32,39
male,63,75,14,19,26,33,42
male,63,80,15,21,28,35,44
male,63,85,16,22,29,37,46
male,63,90,18,24,31,39,48
male,63,95,19,25,32,41,50
male,63,100,20,26,34,42,51
male,63,105,21,27,35,44,53
male,63,110,22,29,37,46,55
male,63,115,23,30,38,47,57
male,63,120,24,31,39,49,58
male,63,125,25,32,41,50,60
